,DATE,DailyMaxDewPointTemperature,DailyMaxDryBulbTemperature,DailyMaxWetBulbTemperature,DailyMaxRealTemperature,DailyMinDewPointTemperature,DailyMinDryBulbTemperature,DailyMinWetBulbTemperature,DailyMinRealTemperature,DailyAveragePrecipitation,DailyAverageRelativeHumidity,DailyAverageDewPointTemperature,DailyAverageDryBulbTemperature,DailyAverageWetBulbTemperature,DailyAverageRealTemperature,High,Low,Open,Close,Volume,Adj Close
62885,2014-05-23 00:00:00,54.0,77.0,0.0,63.4,45.0,48.0,0.0,47.2,0.0,66.375,49.555557,61.34722,0.0,56.280556,565.0,554.1699829101562,558.1300048828125,563.7999877929688,2672500.0,563.7999877929688
63175,2014-05-27 00:00:00,50.0,68.0,0.0,54.8,37.0,41.0,0.0,40.4,0.0009722222,67.375,42.90278,55.48611,0.0,49.427776,574.8699951171875,564.1500244140625,567.780029296875,574.8699951171875,2185800.0,574.8699951171875
63248,2014-05-28 00:00:00,50.0,57.0,0.0,54.6,41.0,45.0,0.0,43.6,0.00022727273,88.545456,46.636364,50.022728,0.0,48.927273,577.6599731445312,569.9500122070312,574.5700073242188,570.4500122070312,1581600.0,570.4500122070312
63293,2014-05-29 00:00:00,43.0,57.0,0.0,50.0,39.0,45.0,0.0,42.8,0.00041666665,71.44444,40.833332,50.25,0.0,46.544445,573.47998046875,568.4500122070312,573.3900146484375,570.5599975585938,1411100.0,570.5599975585938
63366,2014-05-30 00:00:00,45.0,70.0,0.0,54.0,34.0,41.0,0.0,39.6,0.0,58.430557,39.694443,56.27778,0.0,48.00833,572.5800170898438,565.7899780273438,571.6400146484375,571.6500244140625,1871700.0,571.6500244140625
63582,2014-06-02 00:00:00,50.0,72.0,0.0,60.6,43.0,46.0,0.0,45.6,0.0,62.76389,45.680557,59.27778,0.0,53.127777,570.4099731445312,556.7000122070312,569.75,564.3400268554688,1660500.0,564.3400268554688
63654,2014-06-03 00:00:00,54.0,73.0,0.0,60.0,45.0,50.0,0.0,48.4,0.00041666665,72.125,47.833332,57.72222,0.0,53.408333,562.4000244140625,552.530029296875,560.9000244140625,554.510009765625,2031300.0,554.510009765625
63727,2014-06-04 00:00:00,52.0,73.0,0.0,60.8,39.0,46.0,0.0,46.0,0.0,61.97222,46.319443,61.59722,0.0,53.925,558.5800170898438,548.5599975585938,551.52001953125,553.760009765625,1729100.0,553.760009765625
63800,2014-06-05 00:00:00,46.0,72.0,0.0,52.4,25.0,52.0,0.0,39.8,0.0,37.194443,32.59722,60.88889,0.0,45.158333,565.0,555.0499877929688,557.1099853515625,564.9299926757812,1793400.0,564.9299926757812
63872,2014-06-06 00:00:00,39.0,72.0,0.0,51.6,28.0,41.0,0.0,37.4,0.0,42.666668,32.90278,57.083332,0.0,44.369446,568.7999877929688,559.5800170898438,568.1599731445312,566.030029296875,1740200.0,566.030029296875
64088,2014-06-09 00:00:00,46.0,75.0,0.0,56.4,32.0,54.0,0.0,45.8,0.0,39.97222,38.88889,64.97222,0.0,50.894444,572.0,565.219970703125,566.75,570.72998046875,1529700.0,570.72998046875
64160,2014-06-10 00:00:00,50.0,63.0,0.0,53.6,36.0,46.0,0.0,42.8,0.0044444446,70.263885,42.59722,52.930557,0.0,48.544445,572.0,566.1300048828125,568.780029296875,568.2999877929688,1483800.0,568.2999877929688
64233,2014-06-11 00:00:00,50.0,72.0,0.0,58.0,36.0,41.0,0.0,40.4,0.0,64.75,43.97222,57.958332,0.0,51.02222,568.969970703125,563.6799926757812,565.9199829101562,567.5,1129000.0,567.5
64306,2014-06-12 00:00:00,50.0,75.0,0.0,59.8,41.0,48.0,0.0,45.8,0.0,58.80597,44.850746,60.865673,0.0,53.08955,567.0,557.1500244140625,567.0,559.5,1546500.0,559.5
64373,2014-06-13 00:00:00,48.0,59.0,0.0,52.4,39.0,46.0,0.0,45.6,0.0,65.97222,42.569443,54.305557,0.0,49.375,560.6500244140625,553.719970703125,560.0800170898438,560.3499755859375,1353300.0,560.3499755859375
64590,2014-06-16 00:00:00,46.0,59.0,0.0,51.6,37.0,46.0,0.0,43.8,0.0020833332,72.80556,42.02778,51.63889,0.0,47.466667,557.989990234375,550.0,557.25,552.2999877929688,1971800.0,552.2999877929688
64663,2014-06-17 00:00:00,46.0,48.0,0.0,47.2,39.0,45.0,0.0,43.6,0.030277777,95.125,44.569443,45.75,0.0,45.544445,553.739990234375,547.469970703125,552.3599853515625,550.6199951171875,1477600.0,550.6199951171875
64736,2014-06-18 00:00:00,50.0,55.0,0.0,52.6,43.0,45.0,0.0,44.4,0.0016901408,90.07042,46.549297,49.633804,0.0,48.53521,561.4000244140625,551.5800170898438,552.7999877929688,560.6599731445312,2060600.0,560.6599731445312
64808,2014-06-19 00:00:00,52.0,70.0,0.0,58.2,41.0,48.0,0.0,48.0,0.0,63.97222,47.069443,60.583332,0.0,54.275,565.0,556.6699829101562,561.1500244140625,564.989990234375,2627400.0,564.989990234375
64880,2014-06-20 00:00:00,55.0,73.0,0.0,61.2,39.0,48.0,0.0,46.6,0.0033333332,62.72222,46.569443,60.59722,0.0,54.024998,566.77001953125,559.3699951171875,566.4500122070312,566.52001953125,3160600.0,566.52001953125
65097,2014-06-23 00:00:00,55.0,82.0,0.0,65.6,45.0,48.0,0.0,47.6,0.0,58.708332,49.208332,65.388885,0.0,57.466667,574.4400024414062,563.5,564.3499755859375,574.2899780273438,1722800.0,574.2899780273438
65169,2014-06-24 00:00:00,57.0,66.0,0.0,62.4,48.0,54.0,0.0,51.6,0.0,81.25,53.416668,59.333332,0.0,57.166668,582.25,569.1599731445312,574.219970703125,572.5399780273438,2844300.0,572.5399780273438
65241,2014-06-25 00:00:00,54.0,75.0,0.0,63.4,45.0,50.0,0.0,50.0,0.0,66.958336,50.555557,63.75,0.0,57.163887,587.2999877929688,573.260009765625,573.5499877929688,585.9299926757812,2114700.0,585.9299926757812
65314,2014-06-26 00:00:00,57.0,68.0,0.0,62.0,48.0,55.0,0.0,53.6,0.00027777778,74.25,52.26389,60.666668,0.0,57.413887,589.5999755859375,579.5999755859375,589.2999877929688,584.77001953125,2012400.0,584.77001953125
65387,2014-06-27 00:00:00,55.0,63.0,0.0,59.4,50.0,54.0,0.0,52.4,0.0075,85.84722,53.26389,57.625,0.0,56.094444,587.8800048828125,582.6199951171875,585.4500122070312,585.6900024414062,2021300.0,585.6900024414062
65606,2014-06-30 00:00:00,54.0,75.0,0.0,62.0,45.0,45.0,0.0,45.0,0.0,71.736115,48.555557,59.555557,0.0,54.208332,587.7100219726562,583.2899780273438,586.760009765625,584.6699829101562,1478900.0,584.6699829101562
65679,2014-07-01 00:00:00,57.0,82.0,0.0,66.6,46.0,48.0,0.0,47.2,0.0,62.40278,51.430557,66.75,0.0,58.95,593.6599731445312,586.2899780273438,587.6500244140625,591.489990234375,1643200.0,591.489990234375
65751,2014-07-02 00:00:00,61.0,86.0,0.0,72.0,48.0,52.0,0.0,50.4,0.0,59.38889,53.97222,70.388885,0.0,62.094444,594.1500244140625,589.1099853515625,592.260009765625,590.780029296875,1195800.0,590.780029296875
65823,2014-07-03 00:00:00,63.0,84.0,0.0,72.2,48.0,57.0,0.0,56.2,0.00055555557,61.72222,56.166668,71.513885,0.0,63.822224,594.25,589.0,591.7000122070312,593.0800170898438,898900.0,593.0800170898438
66112,2014-07-07 00:00:00,57.0,84.0,0.0,68.6,43.0,57.0,0.0,56.4,0.0,54.365078,52.666668,71.98412,0.0,61.79365,595.6500244140625,587.9400024414062,593.510009765625,590.760009765625,1336700.0,590.760009765625
66175,2014-07-08 00:00:00,59.0,90.0,0.0,68.6,50.0,54.0,0.0,52.4,0.0,55.375,53.805557,72.611115,0.0,62.730556,587.969970703125,574.0,586.3699951171875,578.4000244140625,2125200.0,578.4000244140625
66247,2014-07-09 00:00:00,59.0,86.0,0.0,70.0,48.0,55.0,0.0,54.4,0.0,53.15278,54.041668,73.77778,0.0,63.41111,584.0999755859375,577.0,578.9500122070312,583.3599853515625,1372800.0,583.3599853515625
66319,2014-07-10 00:00:00,54.0,84.0,0.0,67.0,46.0,55.0,0.0,53.6,0.0,50.625,50.805557,71.638885,0.0,60.680553,585.25,572.0999755859375,573.0,580.0399780273438,1436200.0,580.0399780273438
66391,2014-07-11 00:00:00,59.0,88.0,0.0,70.0,46.0,54.0,0.0,50.6,0.0,55.0,52.055557,70.736115,0.0,61.055553,588.22998046875,580.5800170898438,581.0,586.6500244140625,1511600.0,586.6500244140625
66567,2014-07-14 00:00:00,63.0,75.0,0.0,68.8,50.0,57.0,0.0,56.4,0.0,70.40278,56.88889,67.138885,0.0,62.808334,594.8599853515625,586.6900024414062,590.5999755859375,594.260009765625,1951600.0,594.260009765625
66639,2014-07-15 00:00:00,61.0,88.0,0.0,72.0,54.0,57.0,0.0,56.2,0.0,60.63889,56.680557,72.94444,0.0,64.55278,595.2999877929688,585.3099975585938,595.1500244140625,593.0599975585938,1673800.0,593.0599975585938
66711,2014-07-16 00:00:00,64.0,91.0,0.0,74.8,54.0,57.0,0.0,56.2,0.0,60.0,59.38889,75.84722,0.0,67.38889,597.0,590.25,596.8900146484375,590.6199951171875,1440800.0,590.6199951171875
66783,2014-07-17 00:00:00,57.0,84.0,0.0,66.2,48.0,64.0,0.0,58.0,0.0,47.208332,52.11111,74.611115,0.0,62.669445,589.5,576.8499755859375,588.969970703125,580.8200073242188,2935300.0,580.8200073242188
66855,2014-07-18 00:00:00,54.0,75.0,0.0,63.2,48.0,57.0,0.0,54.6,0.0,51.069443,49.583332,69.138885,0.0,59.369446,606.7000122070312,590.9199829101562,603.010009765625,605.1099853515625,4871600.0,605.1099853515625
67072,2014-07-21 00:00:00,54.0,73.0,0.0,59.8,43.0,57.0,0.0,53.8,0.0,54.583332,47.666668,65.5,0.0,56.75,604.1599731445312,594.4500122070312,601.3499755859375,598.4400024414062,2237900.0,598.4400024414062
67144,2014-07-22 00:00:00,57.0,70.0,0.0,64.2,46.0,55.0,0.0,51.6,0.0008333333,74.138885,52.375,60.958332,0.0,57.547222,608.8900146484375,599.260009765625,599.7000122070312,603.5700073242188,1881600.0,603.5700073242188
67217,2014-07-23 00:00:00,57.0,84.0,0.0,69.0,54.0,55.0,0.0,55.0,0.0,70.01961,55.411766,67.70588,0.0,61.407845,607.0499877929688,601.3499755859375,602.0499877929688,605.1900024414062,1106000.0,605.1900024414062
67268,2014-07-24 00:00:00,52.0,57.0,0.0,55.6,43.0,52.0,0.0,49.6,0.00044117647,73.57353,46.60294,55.07353,0.0,51.888233,608.9099731445312,601.0,605.530029296875,603.010009765625,1355000.0,603.010009765625
67336,2014-07-25 00:00:00,48.0,73.0,0.0,58.4,43.0,45.0,0.0,44.4,0.0,65.41428,46.528572,60.04286,0.0,53.445713,601.0,595.75,599.25,598.0800170898438,1360000.0,598.0800170898438
67550,2014-07-28 00:00:00,55.0,93.0,0.0,68.8,41.0,55.0,0.0,51.6,0.0,48.305557,49.333332,72.583336,0.0,59.672222,601.0999755859375,592.5900268554688,597.75,599.02001953125,1358100.0,599.02001953125
67622,2014-07-29 00:00:00,55.0,95.0,0.0,68.8,39.0,55.0,0.0,52.6,0.0,45.833332,49.708332,75.55556,0.0,60.541668,598.489990234375,592.1699829101562,597.7000122070312,593.9500122070312,1366600.0,593.9500122070312
67694,2014-07-30 00:00:00,55.0,95.0,0.0,69.0,46.0,55.0,0.0,52.6,0.0,43.98611,51.0,76.5,0.0,62.202778,598.4500122070312,592.7000122070312,595.8099975585938,595.4400024414062,1215100.0,595.4400024414062
67766,2014-07-31 00:00:00,55.0,95.0,66.0,68.8,41.0,57.0,0.0,54.4,0.0,41.47222,48.51389,76.90278,23.652779,60.219444,591.989990234375,577.6799926757812,588.9600219726562,579.5499877929688,2309500.0,579.5499877929688
67838,2014-08-01 00:00:00,59.0,90.0,68.0,71.0,45.0,55.0,0.0,51.6,0.0,46.333332,51.0,74.0,59.34722,61.733334,583.4299926757812,570.2999877929688,578.5499877929688,573.5999755859375,2213300.0,573.5999755859375
68055,2014-08-04 00:00:00,57.0,88.0,67.0,69.0,0.0,55.0,52.0,11.0,0.0,53.958332,51.61111,71.638885,60.09722,60.819443,583.8200073242188,572.260009765625,576.510009765625,582.27001953125,1519400.0,582.27001953125
68127,2014-08-05 00:00:00,55.0,91.0,67.0,68.2,48.0,55.0,51.0,52.6,0.0,49.194443,51.625,73.75,60.416668,61.78611,580.2000122070312,570.3099975585938,579.3800048828125,573.1400146484375,1643800.0,573.1400146484375
68199,2014-08-06 00:00:00,54.0,86.0,64.0,65.4,45.0,59.0,0.0,54.4,0.0,43.26389,48.23611,73.47222,58.02778,59.583332,578.6400146484375,567.4500122070312,569.5,574.489990234375,1322800.0,574.489990234375
68271,2014-08-07 00:00:00,50.0,84.0,63.0,62.2,41.0,57.0,51.0,52.6,0.0,40.375,45.819443,72.833336,57.5,57.744446,578.3099975585938,569.4299926757812,576.0499877929688,571.8099975585938,1163000.0,571.8099975585938
68343,2014-08-08 00:00:00,48.0,81.0,61.0,60.2,39.0,59.0,52.0,52.6,0.0,41.34722,44.76389,70.263885,56.13889,56.494446,579.5599975585938,569.02001953125,572.02001953125,577.9400024414062,1493300.0,577.9400024414062
68560,2014-08-11 00:00:00,52.0,93.0,65.0,65.0,39.0,50.0,0.0,48.6,0.0,41.61111,45.430557,73.375,56.65278,57.108334,579.6900024414062,575.2999877929688,579.0,577.25,1203400.0,577.25
68632,2014-08-12 00:00:00,63.0,77.0,64.0,65.6,45.0,63.0,55.0,55.8,0.0017307692,59.884617,54.423077,69.94231,60.78846,62.44615,575.9000244140625,569.9099731445312,575.0,572.1199951171875,1394500.0,572.1199951171875
68685,2014-08-13 00:00:00,63.0,84.0,66.0,68.8,50.0,59.0,58.0,58.2,0.0,67.93056,56.90278,69.791664,62.0,63.316666,586.1300048828125,575.2000122070312,576.4500122070312,584.5599975585938,1899400.0,584.5599975585938
68757,2014-08-14 00:00:00,63.0,72.0,66.0,68.4,57.0,59.0,59.0,59.0,0.012361111,85.25,59.583332,64.27778,61.555557,62.533333,587.7999877929688,580.9199829101562,586.6900024414062,584.6500244140625,1272900.0,584.6500244140625
68830,2014-08-15 00:00:00,61.0,72.0,65.0,67.2,57.0,57.0,57.0,57.0,0.0069444445,91.34722,59.305557,62.083332,60.5,61.03611,589.469970703125,580.760009765625,587.5,583.7100219726562,1723400.0,583.7100219726562
69049,2014-08-18 00:00:00,59.0,84.0,67.0,70.0,54.0,54.0,0.0,54.0,0.0,70.81944,56.666668,68.43056,60.38889,62.502777,595.0499877929688,586.5499877929688,587.0999755859375,592.7000122070312,1466000.0,592.7000122070312
69122,2014-08-19 00:00:00,63.0,82.0,66.0,69.4,55.0,57.0,0.0,56.2,0.002361111,74.69444,57.22222,66.68056,34.48611,62.283333,597.8099975585938,594.4400024414062,595.5900268554688,597.1099853515625,1043200.0,597.1099853515625
69195,2014-08-20 00:00:00,59.0,72.0,62.0,63.6,54.0,54.0,0.0,54.0,0.008888889,86.333336,56.069443,60.72222,56.333332,58.80278,596.989990234375,593.0,596.9500122070312,595.4099731445312,967300.0,595.4099731445312
69268,2014-08-21 00:00:00,55.0,73.0,60.0,62.6,48.0,48.0,48.0,48.0,0.0052777776,80.263885,52.319443,59.430557,55.22222,56.266666,595.25,591.0999755859375,594.9000244140625,592.4199829101562,1132000.0,592.4199829101562
69341,2014-08-22 00:00:00,55.0,64.0,58.0,60.4,43.0,52.0,49.0,50.4,0.0033333334,78.753624,50.927536,57.826088,54.04348,55.17681,594.989990234375,589.7999877929688,593.27001953125,592.5399780273438,877200.0,592.5399780273438
69555,2014-08-25 00:00:00,50.0,77.0,58.0,58.8,39.0,45.0,45.0,45.0,0.0,62.59722,45.38889,60.875,52.40278,52.869446,595.5800170898438,589.260009765625,594.77001953125,590.5700073242188,1295600.0,590.5700073242188
69627,2014-08-26 00:00:00,50.0,81.0,62.0,62.6,46.0,50.0,48.0,48.4,0.0,51.2807,48.526318,68.96491,57.31579,58.270176,592.0499877929688,587.4500122070312,592.0,588.1199951171875,1471700.0,588.1199951171875
69684,2014-08-27 00:00:00,54.0,84.0,63.0,65.2,48.0,54.0,51.0,51.6,0.0,51.65278,49.27778,69.791664,57.875,58.947224,589.3699951171875,580.9000244140625,587.8099975585938,583.0,1364600.0,583.0
69756,2014-08-28 00:00:00,54.0,81.0,64.0,66.2,48.0,55.0,51.0,52.6,0.0,58.25,51.444443,67.736115,58.166668,59.794445,584.7100219726562,577.8800048828125,580.02001953125,580.3200073242188,1405800.0,580.3200073242188
69828,2014-08-29 00:00:00,54.0,79.0,61.0,63.4,41.0,48.0,48.0,48.0,0.0,61.819443,48.90278,64.97222,55.77778,56.53889,582.9000244140625,578.239990234375,582.3499755859375,582.3599853515625,1206100.0,582.3599853515625
70118,2014-09-02 00:00:00,52.0,72.0,57.0,57.4,43.0,52.0,48.0,49.6,0.004722222,64.166664,46.333332,59.458332,52.291668,53.5,589.2999877929688,582.4000244140625,582.9500122070312,588.6300048828125,1583000.0,588.6300048828125
70191,2014-09-03 00:00:00,52.0,55.0,52.0,53.6,45.0,45.0,45.0,45.0,0.008333334,90.18056,47.291668,50.38889,48.805557,49.255554,594.489990234375,586.5,591.72998046875,589.52001953125,1579000.0,589.52001953125
70264,2014-09-04 00:00:00,50.0,66.0,56.0,58.0,43.0,45.0,44.0,44.4,0.0,77.583336,45.833332,53.02778,49.291668,50.316666,598.0,590.5999755859375,592.1300048828125,593.1400146484375,1630800.0,593.1400146484375
70336,2014-09-05 00:00:00,50.0,73.0,58.0,59.2,36.0,39.0,39.0,39.0,0.0,69.09722,43.61111,55.916668,49.34722,49.791668,598.5,593.5499877929688,595.1300048828125,597.780029296875,1799100.0,597.780029296875
70553,2014-09-08 00:00:00,48.0,75.0,57.0,57.4,36.0,48.0,44.0,44.6,0.0,52.59722,43.041668,61.458332,51.63889,52.522224,603.52001953125,598.02001953125,599.1400146484375,601.6300048828125,1599200.0,601.6300048828125
70625,2014-09-09 00:00:00,54.0,64.0,56.0,57.6,39.0,46.0,44.0,44.6,0.00027777778,64.68056,43.26389,55.77778,49.38889,50.327778,600.5999755859375,590.47998046875,600.27001953125,591.969970703125,1571200.0,591.969970703125
70698,2014-09-10 00:00:00,43.0,55.0,46.0,46.8,23.0,39.0,33.0,32.6,0.0,60.01389,31.805555,46.569443,40.166668,39.802776,593.719970703125,587.1400146484375,591.739990234375,593.4199829101562,1160100.0,593.4199829101562
70770,2014-09-11 00:00:00,30.0,59.0,45.0,41.2,21.0,32.0,29.0,29.2,0.0,49.0,25.180555,45.0,36.791668,35.380554,591.9500122070312,586.0399780273438,590.0,591.1099853515625,1501400.0,591.1099853515625
70842,2014-09-12 00:00:00,36.0,59.0,44.0,45.8,27.0,28.0,0.0,28.4,0.0,59.25,30.541666,45.055557,16.375,38.691666,591.47998046875,583.280029296875,590.3900146484375,584.9000244140625,1851500.0,584.9000244140625
71057,2014-09-15 00:00:00,46.0,77.0,58.0,58.2,36.0,39.0,0.0,38.4,0.0,58.98611,40.88889,57.48611,41.75,49.091667,583.9199829101562,577.010009765625,582.239990234375,581.6400146484375,1545400.0,581.6400146484375
71129,2014-09-16 00:00:00,52.0,75.0,58.0,60.0,37.0,41.0,39.0,39.6,0.0,63.916668,44.125,57.791668,50.34722,51.341667,590.1500244140625,580.9500122070312,580.9500122070312,588.780029296875,1579600.0,588.780029296875
71202,2014-09-17 00:00:00,55.0,77.0,62.0,63.6,43.0,46.0,45.0,45.6,0.0,67.736115,48.09722,60.125,53.36111,54.55,596.0700073242188,587.1199951171875,589.510009765625,593.2899780273438,1719500.0,593.2899780273438
71275,2014-09-18 00:00:00,52.0,73.0,59.0,59.8,45.0,52.0,49.0,49.6,0.0,63.416668,48.09722,61.791668,54.25,55.413887,597.5599975585938,593.02001953125,595.0499877929688,597.27001953125,1494500.0,597.27001953125
71347,2014-09-19 00:00:00,54.0,73.0,60.0,61.2,48.0,55.0,51.0,52.6,0.0,62.708332,49.77778,63.208332,55.666668,57.23611,605.4000244140625,597.760009765625,599.489990234375,605.4000244140625,4191600.0,605.4000244140625
71563,2014-09-22 00:00:00,50.0,82.0,62.0,63.2,0.0,0.0,0.0,20.0,0.0008450704,58.704224,46.30986,62.732395,53.46479,54.569016,603.7999877929688,593.1199951171875,602.5,597.27001953125,1782200.0,597.27001953125
71636,2014-09-23 00:00:00,63.0,73.0,63.0,64.4,48.0,57.0,53.0,54.4,0.0006944444,73.72222,54.375,63.916668,58.444443,59.630554,596.6500244140625,590.239990234375,595.0,591.1799926757812,1403700.0,591.1799926757812
71709,2014-09-24 00:00:00,59.0,77.0,63.0,64.8,45.0,54.0,50.0,50.6,0.0,72.388885,51.86111,62.63889,56.47222,57.383335,600.1099853515625,590.2999877929688,591.5700073242188,598.4199829101562,1758000.0,598.4199829101562
71782,2014-09-25 00:00:00,52.0,75.0,59.0,60.2,45.0,45.0,45.0,45.0,0.0,64.916664,47.291668,60.708332,53.208332,54.308334,598.0700073242188,584.739990234375,596.989990234375,585.25,1671000.0,585.25
71854,2014-09-26 00:00:00,54.0,66.0,56.0,57.6,43.0,45.0,44.0,44.4,0.00055555557,75.208336,47.916668,56.444443,51.791668,52.875,589.5700073242188,585.0,585.9299926757812,587.9000244140625,1289100.0,587.9000244140625
72072,2014-09-29 00:00:00,46.0,63.0,54.0,54.8,41.0,45.0,0.0,43.6,0.0,68.583336,44.541668,55.11111,17.125,50.825,589.3099975585938,581.5700073242188,581.8300170898438,587.8099975585938,1143700.0,587.8099975585938
72144,2014-09-30 00:00:00,50.0,63.0,52.0,54.6,39.0,41.0,0.0,40.4,0.0011111111,75.02778,44.73611,52.76389,25.194445,49.730556,591.0,584.5,587.489990234375,588.4099731445312,1571500.0,588.4099731445312
72217,2014-10-01 00:00:00,41.0,57.0,49.0,50.0,34.0,37.0,37.0,37.0,0.0,69.666664,38.13889,48.88889,43.625,44.205555,588.719970703125,578.02001953125,586.7999877929688,579.6300048828125,1447700.0,579.6300048828125
72290,2014-10-02 00:00:00,39.0,59.0,45.0,44.6,25.0,32.0,29.0,30.0,0.0,55.694443,30.472221,47.40278,40.055557,39.333332,583.239990234375,574.0499877929688,578.0,580.8800048828125,1536300.0,580.8800048828125
72362,2014-10-03 00:00:00,36.0,61.0,47.0,43.8,23.0,27.0,26.0,25.8,0.0,57.958332,29.01389,44.5,37.75,37.422222,588.2899780273438,583.5,584.0999755859375,586.25,1214500.0,586.25
72579,2014-10-06 00:00:00,50.0,75.0,60.0,61.8,41.0,43.0,42.0,42.4,0.0,70.68056,46.38889,57.02778,51.125,52.252777,592.4000244140625,585.4000244140625,589.9500122070312,587.780029296875,1286100.0,587.780029296875
72651,2014-10-07 00:00:00,54.0,75.0,61.0,62.6,45.0,45.0,45.0,45.0,0.0,76.888885,49.26389,57.569443,52.88889,53.886112,585.8499755859375,574.0999755859375,584.9000244140625,574.0999755859375,1545700.0,574.0999755859375
72724,2014-10-08 00:00:00,52.0,64.0,56.0,58.0,45.0,45.0,45.0,45.0,0.0,81.93056,48.51389,54.48611,51.22222,52.127777,584.6900024414062,567.6400146484375,574.7899780273438,583.739990234375,2207900.0,583.739990234375
72797,2014-10-09 00:00:00,48.0,68.0,56.0,56.8,41.0,43.0,43.0,43.0,0.0,74.80556,45.166668,54.180557,49.36111,50.205555,582.530029296875,569.030029296875,581.6099853515625,570.8099975585938,2411700.0,570.8099975585938
72870,2014-10-10 00:00:00,46.0,72.0,57.0,57.4,37.0,37.0,37.0,37.0,0.0,66.513885,42.63889,55.40278,48.666668,49.336113,575.22998046875,555.010009765625,567.469970703125,555.1900024414062,2978700.0,555.1900024414062
73087,2014-10-13 00:00:00,41.0,64.0,51.0,51.4,36.0,43.0,40.0,40.8,0.0,58.84722,37.569443,52.569443,45.34722,45.8,560.8800048828125,544.4299926757812,555.1300048828125,544.75,2755800.0,544.75
73159,2014-10-14 00:00:00,45.0,61.0,52.0,53.2,36.0,45.0,41.0,41.8,0.00375,60.98611,39.319443,53.13889,46.38889,47.122223,558.6300048828125,544.5,550.1400146484375,548.6900024414062,2609900.0,548.6900024414062
73232,2014-10-15 00:00:00,48.0,48.0,48.0,48.0,43.0,45.0,44.0,44.4,0.0026388888,93.736115,45.25,46.694443,45.833332,46.502777,543.9199829101562,528.4199829101562,542.0800170898438,540.72998046875,3836000.0,540.72998046875
73305,2014-10-16 00:00:00,45.0,54.0,48.0,48.4,32.0,34.0,33.0,33.4,0.0,80.708336,39.708332,45.791668,42.98611,43.566666,540.989990234375,524.9500122070312,527.0,536.9199829101562,3805000.0,536.9199829101562
73377,2014-10-17 00:00:00,45.0,52.0,47.0,47.8,32.0,32.0,32.0,32.0,0.0,86.65278,38.319443,42.305557,40.5,40.988888,543.4500122070312,518.4099731445312,540.4500122070312,522.969970703125,5996500.0,522.969970703125
73596,2014-10-20 00:00:00,48.0,64.0,55.0,56.8,39.0,41.0,40.0,40.4,0.0,80.59722,44.36111,50.694443,47.305557,48.241665,533.1599731445312,519.1400146484375,520.4500122070312,532.3800048828125,2748200.0,532.3800048828125
73669,2014-10-21 00:00:00,46.0,57.0,50.0,51.6,41.0,46.0,44.0,44.6,0.0,71.541664,42.680557,51.73611,47.125,48.372223,538.77001953125,530.2000122070312,537.27001953125,538.030029296875,2459500.0,538.030029296875
73741,2014-10-22 00:00:00,46.0,54.0,47.0,48.6,39.0,45.0,43.0,43.6,0.008611111,83.361115,43.0,48.27778,45.76389,46.327778,550.760009765625,540.22998046875,541.0499877929688,542.6900024414062,2973700.0,542.6900024414062
73814,2014-10-23 00:00:00,48.0,52.0,50.0,50.4,41.0,46.0,44.0,44.6,0.0043055555,89.81944,46.09722,49.194443,47.666668,48.133335,557.4000244140625,545.5,548.280029296875,553.6500244140625,2151300.0,553.6500244140625
73887,2014-10-24 00:00:00,43.0,52.0,47.0,47.8,37.0,41.0,40.0,40.4,0.0,77.56944,39.63889,46.63889,43.430557,44.125,555.0,545.1599731445312,554.97998046875,548.9000244140625,2175400.0,548.9000244140625
74105,2014-10-27 00:00:00,39.0,46.0,41.0,42.8,28.0,32.0,32.0,32.0,0.0,81.625,32.625,38.416668,35.88889,36.3,554.0,547.2000122070312,547.760009765625,549.8800048828125,1596700.0,549.8800048828125
74178,2014-10-28 00:00:00,37.0,39.0,38.0,38.6,28.0,32.0,30.0,30.6,0.0006944444,90.94444,33.63889,36.180557,35.25,35.45,559.2000122070312,550.4299926757812,551.7100219726562,558.9400024414062,1738700.0,558.9400024414062
74251,2014-10-29 00:00:00,46.0,50.0,48.0,48.6,37.0,37.0,37.0,37.0,0.0,94.72222,41.305557,42.708332,42.01389,42.36111,564.969970703125,555.97998046875,560.8499755859375,558.4500122070312,2053300.0,558.4500122070312
74324,2014-10-30 00:00:00,45.0,50.0,47.0,48.6,39.0,41.0,0.0,41.0,0.0,87.958336,42.194443,45.47222,39.47222,44.602776,562.5,552.1300048828125,558.25,560.27001953125,1612500.0,560.27001953125
74397,2014-10-31 00:00:00,45.0,50.0,46.0,48.6,39.0,41.0,0.0,40.4,0.0,86.986115,42.88889,46.38889,23.25,45.491665,568.72998046875,564.8099975585938,568.2999877929688,567.8699951171875,2340500.0,567.8699951171875
74594,2014-11-03 00:00:00,45.0,48.0,46.0,46.4,32.0,37.0,35.0,35.8,0.0,86.083336,39.083332,42.90278,41.26389,41.866665,567.1500244140625,561.6300048828125,563.530029296875,563.77001953125,1541700.0,563.77001953125
74667,2014-11-04 00:00:00,46.0,52.0,48.0,49.6,45.0,46.0,46.0,46.4,0.0034722222,91.18056,45.36111,47.47222,46.5,47.125,564.7899780273438,558.2999877929688,561.1599731445312,564.1900024414062,1386300.0,564.1900024414062
